CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Churn_Probability,Risk_Level,CustomerId
764,48,1,75990.97,1,1,0,158323.81,1,False,True,False,0.93,High,15798470
513,29,10,0.0,2,0,1,25514.77,0,False,False,True,0.01,Low,15760880
730,62,5,112181.08,1,0,1,61513.87,0,False,True,True,0.09,Low,15616929
820,34,10,97208.46,1,1,1,59553.34,0,False,True,True,0.02,Low,15758775
597,26,7,0.0,2,1,0,110253.2,0,False,True,False,0.0,,15663386
637,32,5,0.0,1,0,0,148769.08,0,False,False,True,0.17,Low,15621267
696,34,9,150856.79,1,0,1,8236.78,0,False,False,True,0.04,Low,15720509
635,37,9,146748.07,1,0,1,11407.58,0,True,False,False,0.17,Low,15693322
673,57,4,0.0,2,1,1,49684.09,0,False,True,False,0.01,Low,15589544
662,33,3,0.0,2,0,1,68064.83,0,False,True,True,0.0,,15772030
683,41,0,148863.17,1,1,1,163911.32,0,False,True,True,0.07,Low,15693337
850,55,6,0.0,1,1,0,944.41,1,False,False,True,0.88,High,15676571
815,28,6,0.0,2,0,1,185547.71,0,False,True,True,0.01,Low,15701392
671,34,10,153360.02,1,1,0,140509.86,0,False,True,True,0.04,Low,15741092
601,40,3,92055.36,1,0,1,164652.02,1,False,False,False,0.77,High,15643865
709,39,9,124723.92,1,1,0,73641.86,0,True,False,False,0.2,Low,15769389
702,28,1,103033.83,1,1,1,40321.87,0,True,False,True,0.01,Low,15807768
558,40,6,0.0,2,1,0,173844.89,0,False,False,True,0.07,Low,15801630
691,40,1,0.0,2,1,1,145613.17,0,False,True,True,0.0,,15705034
700,30,9,0.0,1,1,1,174971.64,0,False,False,False,0.09,Low,15763107
667,33,4,0.0,2,1,1,131834.75,0,False,False,True,0.0,,15667085
624,54,3,116726.22,1,1,0,110498.1,1,True,False,True,0.97,High,15647008
580,23,5,113923.81,2,0,0,196241.43,0,False,False,False,0.12,Low,15584505
571,31,3,0.0,2,1,1,194667.92,0,False,True,False,0.0,,15748068
561,37,5,0.0,2,1,0,83093.25,0,False,False,True,0.01,Low,15663964
529,28,9,0.0,2,1,1,52545.24,0,False,False,True,0.0,,15782311
670,36,7,0.0,2,0,0,59571.5,0,False,False,True,0.0,,15588197
666,21,1,121827.43,2,1,1,99818.31,0,True,False,False,0.01,Low,15610105
628,42,7,0.0,2,0,1,172967.87,0,False,True,True,0.01,Low,15606133
577,60,10,125389.7,2,1,1,178616.73,0,False,False,True,0.12,Low,15599403
652,38,1,103895.31,1,0,1,159649.44,0,False,True,False,0.11,Low,15648225
678,26,5,111128.04,1,1,0,60941.27,1,False,False,True,0.61,Medium,15608406
692,49,9,0.0,2,1,0,178342.63,0,False,True,False,0.06,Low,15633378
675,32,10,0.0,2,1,0,191545.65,0,False,True,True,0.0,,15664759
712,52,9,0.0,1,1,1,117977.45,1,False,True,True,0.86,High,15625545
639,37,5,151242.48,1,0,1,49637.65,0,True,False,False,0.13,Low,15772148
618,48,7,0.0,1,1,0,13921.82,1,False,False,True,0.88,High,15810829
554,39,2,129709.62,1,1,0,173197.12,0,False,False,True,0.09,Low,15731669
533,47,9,83347.25,1,1,1,137696.25,0,False,False,True,0.16,Low,15738634
540,28,6,84121.04,1,0,1,80698.54,0,False,True,False,0.05,Low,15737571
704,33,3,0.0,2,1,0,73018.74,0,False,True,True,0.0,,15667602
678,43,5,102338.19,1,1,1,79649.62,0,False,False,True,0.02,Low,15684147
712,29,3,87375.78,2,0,0,166194.53,0,False,False,False,0.02,Low,15789874
651,44,2,0.0,3,1,0,102530.35,1,False,False,True,0.89,High,15757952
789,51,3,104677.09,1,1,0,74265.38,0,True,False,True,0.34,Medium,15698732
775,32,8,121669.23,1,0,1,125898.39,0,True,False,True,0.04,Low,15714355
564,40,7,108407.34,1,1,1,83681.2,0,True,False,True,0.44,Medium,15599090
841,33,7,154969.79,2,1,1,99505.75,0,True,False,False,0.04,Low,15762048
850,39,0,141829.67,1,1,1,92748.16,0,False,True,True,0.0,,15790596
637,63,5,0.0,1,1,0,28092.77,1,False,False,False,0.99,High,15609623
500,45,2,109162.82,1,1,1,126145.08,0,False,False,True,0.14,Low,15711901
655,44,8,87471.63,1,0,1,188593.98,0,False,False,True,0.11,Low,15779809
666,33,2,147229.65,1,1,1,56410.17,0,False,False,False,0.02,Low,15729018
658,24,2,0.0,2,1,1,84694.49,0,False,False,False,0.01,Low,15698246
749,66,6,182532.23,2,1,1,195429.92,0,True,False,True,0.02,Low,15712409
654,32,6,0.0,2,1,1,137898.57,0,False,False,True,0.0,,15758306
623,39,1,160903.2,1,0,0,78774.36,0,False,False,False,0.26,Low,15621435
761,33,6,138053.79,2,1,0,148779.41,0,False,False,False,0.02,Low,15566295
627,44,6,153548.12,1,0,0,35300.08,1,False,False,True,0.27,Low,15569098
757,31,8,149085.9,2,1,1,197077.36,0,True,False,True,0.09,Low,15662532
695,53,8,95231.91,1,0,0,70140.8,1,True,False,False,0.94,High,15664001
726,34,3,0.0,2,1,0,196288.46,0,False,False,True,0.05,Low,15703437
587,41,8,85109.21,1,1,0,1557.82,0,False,True,True,0.11,Low,15708003
605,43,8,125338.8,2,1,0,23970.13,0,True,False,False,0.09,Low,15599452
850,62,5,0.0,2,1,1,180243.56,0,False,True,True,0.03,Low,15719793
850,38,0,106831.69,1,0,1,148977.72,0,False,False,False,0.09,Low,15771580
751,29,3,159597.45,1,1,0,39934.41,0,False,False,True,0.06,Low,15732268
627,37,7,147361.57,1,1,1,133031.96,0,True,False,False,0.08,Low,15722350
736,43,4,176134.54,1,1,1,52856.88,0,False,False,True,0.08,Low,15611371
652,74,5,0.0,2,1,1,937.15,0,False,False,False,0.01,Low,15673584
627,35,7,0.0,2,0,1,193022.44,0,False,False,False,0.0,,15636396
636,34,1,84055.43,1,0,0,37490.84,0,False,False,True,0.02,Low,15706170
775,60,7,0.0,2,1,1,111558.7,0,False,False,True,0.01,Low,15725478
850,45,5,174088.3,4,1,0,5669.31,1,False,True,False,0.95,High,15654562
850,34,8,199229.14,1,0,0,68106.29,0,False,True,True,0.17,Low,15737509
516,37,8,0.0,1,1,0,101834.58,0,False,False,True,0.11,Low,15690796
513,42,10,0.0,2,0,1,73151.25,0,False,True,False,0.03,Low,15716728
673,69,3,78833.15,2,1,1,37196.15,0,True,False,False,0.07,Low,15605665
564,27,6,0.0,1,0,0,7819.76,0,False,False,False,0.05,Low,15748481
636,35,2,0.0,2,1,1,23129.46,0,False,False,False,0.01,Low,15757777
712,29,3,102540.61,1,1,1,189680.79,0,False,False,True,0.01,Low,15747808
568,51,4,0.0,3,1,1,66586.56,0,False,False,True,0.36,Medium,15810593
741,43,0,0.0,2,1,1,2920.63,1,False,True,True,0.65,Medium,15693376
754,39,8,129401.87,1,1,1,87684.93,0,True,False,False,0.18,Low,15579808
709,32,7,0.0,2,1,1,199418.02,0,False,False,False,0.0,,15598275
510,32,1,0.0,2,0,1,28515.17,0,False,False,False,0.0,,15737080
716,33,2,0.0,2,1,1,92916.53,0,False,True,True,0.01,Low,15668580
607,36,10,106702.94,2,0,0,198313.69,0,True,False,True,0.04,Low,15569438
656,26,4,139584.57,1,1,0,36308.93,0,False,True,True,0.14,Low,15675842
550,52,5,121016.23,1,1,1,41730.37,1,True,False,True,0.89,High,15577587
486,26,2,0.0,2,1,1,31399.4,0,False,False,True,0.03,Low,15625592
598,59,8,118210.42,2,0,0,60192.14,1,True,False,True,0.9,High,15635141
675,35,8,0.0,2,1,0,29062.25,0,False,True,True,0.01,Low,15642570
755,29,4,148654.84,2,1,1,28805.09,0,False,False,False,0.01,Low,15702175
656,32,5,136963.12,1,1,0,133814.28,0,False,True,True,0.03,Low,15677785
644,47,9,137774.11,2,1,0,151902.78,0,True,False,True,0.18,Low,15786153
598,32,4,111156.52,1,1,1,167376.26,0,False,False,False,0.04,Low,15759499
850,31,3,121237.65,1,1,1,31022.56,0,False,True,False,0.03,Low,15659568
679,36,1,97234.58,1,1,0,188997.08,0,False,False,True,0.15,Low,15715597
632,60,2,0.0,2,0,1,2085.32,0,False,False,True,0.08,Low,15610147
550,45,0,0.0,2,0,1,70399.71,0,False,True,True,0.15,Low,15802362
572,54,9,97382.53,1,1,1,195771.95,0,True,False,False,0.52,Medium,15660524
626,47,2,103108.8,1,0,1,166475.44,1,True,False,False,0.93,High,15747168
625,57,7,0.0,1,0,0,84106.17,1,False,True,False,0.95,High,15796910
515,58,2,131852.81,1,1,0,81436.68,1,False,False,False,0.93,High,15707674
612,35,1,0.0,1,1,1,83256.26,1,False,True,True,0.74,High,15565706
628,39,8,107553.33,1,1,0,117523.41,0,False,True,False,0.08,Low,15587596
529,43,5,0.0,2,0,0,79476.63,0,False,True,False,0.04,Low,15751943
668,46,7,161806.09,1,1,1,173052.19,0,True,False,False,0.13,Low,15621227
526,30,9,0.0,2,0,0,100995.68,0,False,False,True,0.01,Low,15757588
791,52,7,0.0,1,1,1,122782.5,0,False,False,False,0.2,Low,15640922
573,27,2,128243.03,1,1,1,11631.34,0,False,False,True,0.0,,15567557
565,38,5,126645.13,1,1,1,168303.55,0,False,False,False,0.09,Low,15670103
604,47,8,62094.71,3,0,0,9308.1,1,False,False,False,0.93,High,15720929
656,37,7,112291.34,1,1,0,153157.97,0,False,False,True,0.01,Low,15732774
447,44,5,89188.83,1,1,1,75408.24,0,False,False,False,0.07,Low,15628558
682,55,9,0.0,1,1,0,153356.8,1,False,False,True,0.92,High,15729201
437,28,2,109161.25,1,1,0,152987.42,0,False,True,True,0.07,Low,15731117
792,47,0,0.0,1,1,1,5557.88,1,False,True,True,0.78,High,15615207
627,25,4,0.0,1,1,1,194313.93,0,False,True,False,0.03,Low,15773512
767,34,8,0.0,2,1,0,94767.77,0,False,False,False,0.0,,15572145
686,26,7,0.0,2,1,0,1540.89,0,False,False,True,0.0,,15642710
789,53,1,158271.74,1,1,1,5036.39,1,False,False,False,0.74,High,15574213
794,56,9,96951.21,1,1,1,71776.76,0,False,False,True,0.22,Low,15718852
587,35,5,121863.61,1,1,1,23481.69,1,True,False,True,0.23,Low,15583840
589,19,9,83495.11,1,1,1,143022.31,1,True,False,False,0.59,Medium,15782418
543,25,1,146566.01,1,0,1,161407.48,0,True,False,False,0.05,Low,15813504
589,45,1,0.0,1,0,0,125939.22,1,False,True,False,0.44,Medium,15711314
701,23,5,186101.18,2,1,1,76611.33,0,True,False,True,0.01,Low,15621064
850,40,6,0.0,1,1,0,136985.08,1,False,False,True,0.86,High,15627847
726,51,8,107494.86,2,1,0,140937.91,1,True,False,False,0.8,High,15588090
767,47,2,0.0,1,1,0,48161.18,1,False,True,True,0.91,High,15735270
648,36,8,146943.38,2,1,1,130041.45,0,False,True,True,0.02,Low,15671804
651,36,8,0.0,2,1,0,91652.43,0,False,True,False,0.02,Low,15753215
633,36,6,125130.28,1,0,0,125961.48,0,False,False,False,0.0,,15789941
740,37,9,0.0,2,1,1,73225.31,0,False,False,False,0.02,Low,15691061
592,34,9,0.0,2,1,1,20460.2,0,False,False,False,0.05,Low,15808326
670,41,10,0.0,3,1,0,81602.02,0,False,False,False,0.82,High,15566660
628,36,3,0.0,2,1,1,8742.91,0,False,False,True,0.01,Low,15778947
745,47,5,0.0,2,0,0,145789.71,0,False,False,True,0.01,Low,15632977
705,32,3,0.0,2,0,0,129576.99,0,False,False,True,0.0,,15591747
559,42,7,0.0,2,1,1,190040.29,0,False,False,False,0.02,Low,15567335
595,29,6,150685.79,1,1,0,87771.06,0,False,False,True,0.02,Low,15609299
492,35,4,141359.37,2,1,0,39519.53,0,False,False,True,0.02,Low,15669945
498,29,9,0.0,1,1,0,190035.83,0,False,False,False,0.17,Low,15736271
655,39,6,94631.26,2,1,1,148948.52,0,False,False,False,0.02,Low,15710390
636,39,3,118336.14,1,1,0,184691.77,0,False,False,False,0.15,Low,15756481
634,45,2,0.0,1,1,1,143458.31,0,False,False,False,0.23,Low,15736730
793,63,0,0.0,2,0,1,27166.75,0,False,True,True,0.04,Low,15626040
526,50,5,124233.24,1,0,1,159456.87,1,True,False,True,0.79,High,15746553
768,26,5,51116.26,1,1,1,70454.79,1,False,False,False,0.66,Medium,15622518
540,64,1,91869.69,1,0,1,95421.0,0,True,False,True,0.14,Low,15684908
732,34,8,122338.43,2,1,0,187985.85,0,False,False,False,0.03,Low,15569446
617,30,8,0.0,1,1,1,92621.9,0,False,False,False,0.02,Low,15777504
637,54,5,0.0,1,0,1,150836.98,0,False,True,False,0.19,Low,15677906
573,26,8,86270.93,2,1,1,90177.3,0,False,False,True,0.08,Low,15703292
531,44,3,0.0,2,1,1,34416.79,0,False,False,True,0.03,Low,15712938
489,38,5,117289.92,1,0,0,85231.88,0,False,False,False,0.07,Low,15631359
601,35,2,0.0,2,1,1,118983.18,0,False,False,True,0.0,,15720847
452,33,7,153663.27,1,1,0,111868.23,0,True,False,True,0.09,Low,15787830
728,29,1,0.0,1,1,1,83056.22,0,False,True,False,0.04,Low,15599869
590,27,8,123599.49,2,1,0,1676.92,0,True,False,False,0.13,Low,15592078
490,29,4,0.0,2,1,0,32089.57,0,False,False,True,0.0,,15596228
596,76,9,134208.25,1,1,1,13455.43,0,False,True,False,0.09,Low,15578462
635,29,1,0.0,1,0,1,24865.54,0,False,False,True,0.04,Low,15756894
782,35,7,98556.89,2,1,0,117644.36,0,True,False,True,0.03,Low,15796167
790,37,3,0.0,3,0,0,98897.32,0,False,True,False,0.19,Low,15664808
587,40,2,0.0,4,0,1,106174.7,1,False,False,True,0.83,High,15664555
794,46,8,134593.79,1,1,1,46386.37,0,False,True,False,0.08,Low,15607278
515,41,8,0.0,2,1,1,185054.14,0,False,False,True,0.01,Low,15585222
746,24,10,68781.82,1,0,1,47997.39,0,False,True,True,0.01,Low,15750299
667,56,8,137464.04,1,1,0,130846.79,1,True,False,False,0.96,High,15761294
709,32,4,147307.91,1,0,1,40861.55,0,False,False,True,0.0,,15810454
536,35,8,0.0,1,1,0,171840.24,1,False,False,False,0.75,High,15673984
711,41,3,145754.91,1,1,1,101455.07,0,False,False,False,0.02,Low,15609319
753,46,8,0.0,3,1,0,90747.94,1,False,False,True,0.9,High,15709941
748,44,4,112610.77,1,0,1,2048.55,0,False,False,True,0.3,Low,15580252
623,57,7,71481.79,2,1,1,84421.34,0,False,False,False,0.09,Low,15741275
465,33,5,0.0,2,0,1,78698.09,0,False,False,True,0.0,,15707132
640,34,3,77826.8,1,1,1,168544.85,0,False,True,False,0.05,Low,15600708
562,75,5,87140.85,1,1,1,39351.64,0,False,False,True,0.0,,15804787
502,42,0,132002.7,1,0,1,28204.98,1,True,False,False,0.78,High,15690021
536,32,7,178011.5,2,1,0,22375.14,0,False,False,True,0.13,Low,15763895
670,32,4,102954.68,2,0,1,134942.45,0,True,False,False,0.02,Low,15623478
775,51,2,123783.25,1,1,1,134901.57,0,True,False,True,0.25,Low,15797910
759,30,4,101802.67,1,0,0,8693.8,0,True,False,True,0.08,Low,15577751
604,33,3,148659.48,1,0,0,42437.75,0,False,False,True,0.02,Low,15781777
766,62,7,142724.48,1,0,1,5893.23,1,True,False,False,0.81,High,15740527
554,41,4,112152.89,1,0,1,36242.19,0,False,True,False,0.02,Low,15721251
487,53,10,89550.85,1,0,1,90076.85,0,False,False,False,0.07,Low,15602994
725,35,7,75915.75,1,1,0,150507.43,0,False,False,True,0.02,Low,15750769
732,42,2,118889.66,2,0,0,87422.15,0,True,False,False,0.11,Low,15740175
623,40,5,118788.57,1,1,0,192867.4,0,False,False,True,0.12,Low,15679968
781,42,3,156555.54,1,1,1,175674.01,0,False,False,False,0.13,Low,15694404
714,53,1,99141.86,1,1,1,72496.05,1,True,False,True,0.78,High,15657529
577,31,4,61211.18,1,1,1,145250.43,0,True,False,False,0.11,Low,15762882
731,37,1,128932.4,1,1,1,180712.52,0,False,True,False,0.0,,15642579
650,23,5,0.0,1,1,1,180622.43,0,False,True,False,0.06,Low,15598884
779,32,10,80728.15,1,1,0,86306.75,0,False,False,True,0.01,Low,15770185
706,46,2,127660.46,2,1,0,150156.82,1,False,True,False,0.71,High,15800287
733,44,3,106070.89,1,0,1,101617.43,0,False,True,True,0.06,Low,15665861
579,42,3,137560.38,2,1,1,85424.34,0,True,False,False,0.27,Low,15662203
476,34,8,111905.43,1,0,1,197221.81,1,True,False,False,0.79,High,15616454
775,40,9,126212.64,1,1,0,70196.57,0,False,False,True,0.12,Low,15702788
538,68,9,0.0,2,1,0,110440.5,1,False,True,True,0.85,High,15778149
602,38,7,111835.94,2,1,0,124389.61,0,False,False,True,0.05,Low,15680001
615,30,8,0.0,2,0,0,3183.15,0,False,False,True,0.0,,15711991
700,28,3,99705.69,2,0,0,146723.72,0,True,False,False,0.03,Low,15633834
615,32,1,0.0,2,0,0,2139.25,0,False,False,True,0.02,Low,15765266
544,44,2,108895.93,1,0,0,69228.2,1,True,False,True,0.7,Medium,15791867
573,56,3,154669.77,1,0,1,115462.27,1,False,True,True,0.74,High,15675380
555,50,7,128061.0,2,1,1,62375.1,0,False,True,True,0.14,Low,15770576
692,31,2,0.0,2,1,0,91829.17,1,False,False,False,0.62,Medium,15775294
476,40,4,0.0,2,0,0,182547.04,0,False,False,False,0.1,Low,15727059
770,46,9,190678.02,1,1,1,14725.36,0,False,True,True,0.09,Low,15702499
641,40,7,0.0,1,1,0,126996.67,0,False,False,False,0.13,Low,15611699
705,35,5,0.0,1,1,0,133991.11,1,False,False,False,0.72,High,15654000
784,38,5,136712.91,1,0,1,169920.92,0,False,False,True,0.05,Low,15657881
727,52,1,154733.97,1,1,0,80259.67,1,False,True,False,0.94,High,15719991
576,41,4,112609.91,1,0,0,191035.18,1,False,False,False,0.66,Medium,15720687
646,69,10,115462.44,1,1,0,40421.87,0,False,True,True,0.54,Medium,15687079
638,34,5,133501.36,1,0,1,155643.04,0,False,False,True,0.01,Low,15582276
632,30,1,58668.02,1,1,1,78670.52,0,True,False,True,0.02,Low,15763980
850,44,7,89118.26,1,1,0,104240.77,1,False,True,True,0.72,High,15720774
492,28,9,0.0,2,1,0,95957.09,0,False,False,False,0.0,,15592194
673,77,10,76510.52,2,0,1,59595.66,0,True,False,False,0.02,Low,15803685
609,34,7,140694.78,2,1,0,46266.63,0,False,True,True,0.01,Low,15759456
701,36,7,95448.32,2,1,0,189085.07,0,True,False,True,0.01,Low,15611544
651,34,4,91562.99,1,1,1,123954.15,0,False,False,True,0.02,Low,15794257
508,31,8,72541.48,1,1,0,129803.08,0,False,False,True,0.02,Low,15681697
616,43,3,120867.18,1,1,0,18761.92,1,False,True,False,0.68,Medium,15579566
489,34,5,0.0,1,0,0,43540.59,0,False,False,True,0.02,Low,15577970
567,45,1,157320.51,1,1,0,62193.92,0,False,True,False,0.18,Low,15727489
714,27,3,0.0,3,1,1,129130.09,0,False,True,True,0.24,Low,15764284
678,30,1,139676.95,2,0,1,16146.0,0,True,False,False,0.04,Low,15581811
581,55,6,0.0,1,1,1,22442.13,0,False,False,False,0.16,Low,15622527
748,60,3,0.0,2,1,1,78194.37,0,False,True,True,0.08,Low,15753362
781,19,3,0.0,2,1,1,124297.32,0,False,False,False,0.0,,15666652
691,21,3,103000.94,1,1,1,104648.58,0,False,True,True,0.01,Low,15789714
507,31,2,134237.07,1,1,1,166423.66,1,True,False,True,0.71,High,15771543
724,34,6,118235.7,2,0,0,157137.23,0,True,False,True,0.01,Low,15748327
705,57,3,0.0,2,1,1,34134.14,0,False,True,False,0.0,,15754649
708,64,5,0.0,3,0,1,112520.07,1,False,True,False,0.8,High,15810460
580,38,9,115442.19,2,1,0,128481.5,1,True,False,True,0.74,High,15771742
850,38,5,0.0,2,1,0,16491.64,0,False,False,True,0.01,Low,15642160
714,25,2,0.0,1,1,1,132979.43,0,False,True,True,0.1,Low,15798439
559,43,1,0.0,2,1,1,196645.87,0,False,False,False,0.13,Low,15605293
577,44,8,115557.0,1,0,1,127506.76,0,False,True,False,0.11,Low,15692631
647,35,3,166518.63,2,1,0,147930.46,0,True,False,False,0.06,Low,15665376
554,30,6,135370.12,1,1,1,179689.05,1,False,True,True,0.05,Low,15772412
549,54,5,92877.33,1,1,0,2619.64,1,True,False,True,0.78,High,15654577
528,26,10,102073.67,2,0,0,166799.93,0,False,False,False,0.1,Low,15585427
720,46,3,97042.6,1,1,1,133516.51,1,True,False,True,0.48,Medium,15584536
743,41,7,0.0,1,1,0,163736.09,1,False,True,True,0.85,High,15585853
615,24,8,108528.07,2,0,0,179488.41,1,True,False,True,0.15,Low,15645271
635,44,2,79064.85,2,0,1,113291.75,0,True,False,False,0.02,Low,15579387
686,45,3,74274.87,3,1,0,64907.48,1,False,True,True,0.94,High,15623107
840,36,6,0.0,2,1,0,141364.27,0,False,True,False,0.01,Low,15754072
695,43,1,100421.1,1,1,1,101141.28,0,False,False,True,0.01,Low,15666163
564,26,7,84006.88,2,0,0,183490.99,0,False,False,True,0.04,Low,15765192
805,31,4,0.0,2,1,0,4798.12,0,False,False,False,0.0,,15804822
558,45,4,0.0,1,1,0,131807.14,0,False,True,True,0.39,Medium,15612893
657,39,4,80293.81,1,1,0,97192.76,0,False,False,False,0.11,Low,15593636
641,42,7,125437.14,2,0,0,164128.58,0,False,False,False,0.07,Low,15693326
755,36,8,0.0,2,1,0,176809.87,0,False,False,True,0.0,,15809901
483,48,1,0.0,2,1,1,110059.38,0,False,False,True,0.08,Low,15759751
545,44,2,127536.44,1,1,0,108398.63,0,True,False,False,0.3,Low,15605425
678,66,8,0.0,2,1,1,47117.03,0,False,False,True,0.0,,15801934
781,48,9,82794.18,1,1,0,124720.68,1,True,False,False,0.9,High,15592000
571,22,3,108117.1,1,0,1,53328.7,0,False,True,False,0.08,Low,15618695
634,35,10,0.0,1,1,0,82634.41,0,False,True,False,0.26,Low,15637110
523,27,8,61688.61,2,1,0,147059.16,0,True,False,True,0.05,Low,15727408
501,40,2,0.0,2,0,0,141946.92,0,False,False,False,0.01,Low,15716328
662,74,6,0.0,2,1,0,123583.85,0,False,False,True,0.16,Low,15669060
573,50,0,159304.07,1,0,1,155915.24,1,False,True,True,0.34,Medium,15675854
648,33,5,138664.24,1,1,0,29076.27,0,True,False,True,0.05,Low,15621116
662,22,2,126362.57,2,1,1,97382.8,0,False,False,False,0.02,Low,15781495
725,39,4,160652.45,2,1,0,57643.55,0,False,False,True,0.04,Low,15740470
563,35,2,183572.84,1,1,1,66006.75,1,False,False,False,0.85,High,15714391
628,31,0,88421.81,1,0,0,72350.47,0,False,False,True,0.07,Low,15730137
546,45,2,0.0,1,0,0,197789.83,1,False,True,False,0.91,High,15596455
688,41,2,112871.19,2,0,1,65520.74,0,True,False,True,0.1,Low,15717290
850,41,8,60880.68,1,1,0,31825.84,0,True,False,True,0.11,Low,15616555
614,34,5,0.0,2,1,0,185561.89,0,False,False,False,0.0,,15659820
719,37,9,101455.7,1,1,0,25803.59,1,False,False,False,0.63,Medium,15696301
757,71,0,88084.13,2,1,1,154337.47,0,False,False,False,0.02,Low,15771087
669,29,7,0.0,2,1,1,138145.62,0,False,False,True,0.0,,15808831
438,59,7,127197.14,1,1,0,51565.98,1,True,False,True,0.94,High,15812241
492,39,7,0.0,2,0,1,71323.23,0,False,False,True,0.01,Low,15680370
622,39,9,83456.79,2,0,0,38882.34,0,False,False,False,0.04,Low,15780561
645,42,4,98298.18,1,1,1,676.06,0,False,False,True,0.1,Low,15800784
728,37,0,0.0,2,1,1,72203.8,0,False,False,True,0.03,Low,15715796
651,35,2,86911.8,1,1,0,174094.24,0,False,False,True,0.0,,15605375
783,42,2,139707.28,1,1,0,2150.22,0,True,False,False,0.42,Medium,15621520
732,67,1,0.0,2,1,1,177783.04,0,False,True,False,0.03,Low,15665460
553,39,1,142876.98,2,1,0,44363.42,0,False,True,False,0.02,Low,15801152
660,30,7,146301.31,1,0,0,96847.91,0,False,False,True,0.01,Low,15756425
670,40,3,47364.45,1,1,1,148579.43,1,False,False,False,0.66,Medium,15674328
718,38,7,0.0,2,1,0,38308.34,0,False,False,True,0.01,Low,15742404
787,51,0,58137.08,1,0,1,142538.31,0,False,False,True,0.13,Low,15757140
775,38,6,179886.41,2,0,0,153122.58,0,True,False,False,0.04,Low,15570051
479,24,6,107637.97,2,0,1,169505.83,0,True,False,True,0.08,Low,15669175
660,20,6,167685.56,1,1,0,57929.9,0,False,False,False,0.16,Low,15790324
721,68,4,136525.99,1,0,0,175399.14,0,True,False,True,0.33,Medium,15691119
659,39,8,52106.33,2,1,1,107964.36,0,True,False,True,0.03,Low,15743478
743,39,8,0.0,1,1,0,94263.44,0,False,False,False,0.28,Low,15707007
670,45,9,104930.38,1,1,0,155921.81,1,False,False,False,0.84,High,15572547
766,34,6,106434.94,1,0,1,137995.66,1,True,False,False,0.73,High,15567063
845,38,2,112803.92,1,1,0,179631.85,0,False,True,False,0.1,Low,15689633
710,46,10,120530.34,1,1,0,166586.99,1,True,False,False,0.93,High,15720637
602,43,2,113641.49,4,1,0,115116.35,1,True,False,False,0.97,High,15616859
604,43,2,145081.72,1,1,1,23881.62,0,False,True,True,0.08,Low,15766166
564,35,9,0.0,2,1,1,105837.38,0,False,True,False,0.0,,15617655
637,27,7,135842.89,1,1,1,101418.05,0,True,False,False,0.07,Low,15623450
527,31,1,112203.25,1,1,0,182266.01,0,False,False,False,0.02,Low,15796612
687,34,7,129895.19,1,0,1,28698.17,0,False,False,True,0.01,Low,15795963
756,41,6,149049.92,1,0,1,50422.36,1,True,False,True,0.74,High,15781598
503,42,9,153279.39,1,1,1,151336.96,0,True,False,True,0.16,Low,15691871
657,42,5,41473.33,1,1,0,112979.6,1,False,True,True,0.77,High,15740345
666,40,2,0.0,2,0,0,36371.27,0,False,False,False,0.05,Low,15662626
615,39,5,113193.51,2,1,1,52166.25,0,True,False,True,0.02,Low,15596575
712,27,8,113174.21,2,1,0,147261.58,0,True,False,True,0.05,Low,15657321
764,24,0,0.0,2,1,0,88724.49,0,False,False,False,0.19,Low,15575955
471,42,3,164951.56,1,1,0,190531.77,0,False,False,True,0.1,Low,15743893
608,27,4,153325.1,1,1,1,199953.33,0,False,True,True,0.05,Low,15697270
682,47,10,134032.01,1,1,0,144290.97,0,False,True,False,0.55,Medium,15644356
587,32,3,125445.04,2,1,1,130514.78,0,True,False,False,0.0,,15677586
714,35,6,126077.43,2,1,1,53954.24,0,True,False,False,0.03,Low,15571261
630,31,1,0.0,2,1,1,169802.73,0,False,True,False,0.0,,15698758
648,28,8,90371.09,1,1,1,146851.73,0,True,False,False,0.05,Low,15787014
785,40,3,0.0,2,1,1,96832.82,0,False,False,False,0.01,Low,15739857
601,47,1,142802.02,1,1,1,57553.02,0,True,False,False,0.18,Low,15774630
717,28,1,90537.16,1,0,1,74800.99,0,False,False,False,0.0,,15805523
707,44,6,0.0,2,1,1,192542.17,0,False,False,False,0.06,Low,15749557
771,23,7,156123.73,1,1,0,72990.62,0,False,False,False,0.05,Low,15681180
602,35,5,0.0,2,1,0,31050.02,0,False,False,False,0.01,Low,15742028
626,38,7,141074.59,1,1,0,52795.56,1,False,False,True,0.65,Medium,15686463
588,59,4,0.0,2,1,1,27435.41,0,False,True,True,0.04,Low,15654379
616,42,6,117899.95,2,0,0,150266.81,0,True,False,False,0.07,Low,15783629
621,33,4,0.0,2,1,1,40299.23,0,False,True,True,0.0,,15751193
674,26,6,166257.96,1,1,1,149369.41,0,False,False,True,0.0,,15724099
633,46,3,0.0,2,1,0,120250.58,0,False,True,False,0.02,Low,15568429
698,64,1,169362.43,1,1,0,84760.32,1,True,False,False,0.98,High,15648967
508,26,7,205962.0,1,1,0,156424.4,0,False,False,True,0.18,Low,15664498
736,24,0,0.0,2,1,0,109355.73,1,False,False,False,0.65,Medium,15779522
